user_id,followers_count,following_count,status_count,created_at,favorites_count,verified,active_years,status_follower_ratio,followers_following_ratio
275821122,202,384,3293,Sat Apr 02 02:25:54 +0000 2011,2201,False,9,16.301980198019802,0.5260416666666666
224253810,25694,746,27570,Wed Dec 08 14:57:50 +0000 2010,9767,False,10,1.0730131548221375,34.44235924932976
368444776,1389,1497,6480,Mon Sep 05 17:07:08 +0000 2011,1487,False,9,4.665226781857451,0.9278557114228457
211283590,11,142,57,Tue Nov 02 20:47:15 +0000 2010,0,False,10,5.181818181818182,0.07746478873239436
768070610,857,1276,221752,Sun Aug 19 19:10:44 +0000 2012,527,False,8,258.75379229871646,0.6716300940438872
77958508,1112,4992,3566,Mon Sep 28 08:07:16 +0000 2009,93,False,11,3.2068345323741005,0.22275641025641027
19192409,2834,3201,23160,Mon Jan 19 17:35:33 +0000 2009,102,False,11,8.172194777699366,0.8853483286472977
11282612,2223,4281,15127,Tue Dec 18 05:21:54 +0000 2007,8198,False,13,6.80476833108412,0.5192711983181499
404969583,42,59,225,Fri Nov 04 17:23:42 +0000 2011,46,False,9,5.357142857142857,0.711864406779661
581997381,993,860,35525,Wed May 16 15:18:03 +0000 2012,18082,False,8,35.7754279959718,1.1546511627906977
252881635,147,826,3994,Wed Feb 16 03:11:18 +0000 2011,1501,False,9,27.170068027210885,0.17796610169491525
976927777,12,19,9717,Wed Nov 28 20:38:30 +0000 2012,11,False,8,809.75,0.631578947368421
4836077445,169,606,6709,Fri Jan 22 19:42:07 +0000 2016,4428,False,4,39.69822485207101,0.27887788778877887
15798331,267,0,16503,Sun Aug 10 14:43:19 +0000 2008,1,False,12,61.80898876404494,0.0
277294883,160,15,3436,Tue Apr 05 02:39:20 +0000 2011,0,False,9,21.475,10.666666666666666
294825539,383,923,48758,Sat May 07 21:04:24 +0000 2011,4271,False,9,127.30548302872063,0.41495124593716143
746067583963631616,535,228,2965,Thu Jun 23 19:49:08 +0000 2016,270,False,4,5.542056074766355,2.3464912280701755
58261563,1533,4817,344979,Sun Jul 19 18:39:10 +0000 2009,5184,False,11,225.03522504892368,0.3182478721195765
122046037,215,1088,5726,Thu Mar 11 12:15:11 +0000 2010,19171,False,10,26.632558139534883,0.19761029411764705
138148126,317,379,16368,Wed Apr 28 19:15:48 +0000 2010,0,False,10,51.63406940063091,0.8364116094986808
2190549734,246,121,7187,Tue Nov 12 15:26:38 +0000 2013,1239,False,7,29.215447154471544,2.0330578512396693
49718378,1058,913,42133,Mon Jun 22 18:34:30 +0000 2009,1789,False,11,39.82325141776938,1.15881708652793
28785486,15894356,511,317295,Sat Apr 04 12:40:32 +0000 2009,24,True,11,0.019962746524615403,31104.414872798436
2205216463,372,940,1500,Wed Nov 20 16:38:06 +0000 2013,215,False,7,4.032258064516129,0.39574468085106385
227858116,104,289,1442,Sat Dec 18 01:04:44 +0000 2010,334,False,10,13.865384615384615,0.35986159169550175
822350587,4,19,131,Thu Sep 13 23:28:53 +0000 2012,32,False,8,32.75,0.21052631578947367
777980351478173696,614,24,1255,Mon Sep 19 21:19:04 +0000 2016,6500,False,4,2.043973941368078,25.583333333333332
940350733194539009,601,598,18978,Mon Dec 11 22:41:00 +0000 2017,40496,False,3,31.57737104825291,1.0050167224080269
600730992,30,12,37155,Wed Jun 06 03:42:28 +0000 2012,8,False,8,1238.5,2.5
1053432535,992,5000,165445,Tue Jan 01 20:27:27 +0000 2013,54306,False,7,166.77923387096774,0.1984
17940394,397,626,67071,Sun Dec 07 12:58:50 +0000 2008,10196,False,12,168.94458438287154,0.634185303514377
9300262,4276470,1526,339121,Mon Oct 08 00:29:38 +0000 2007,80,True,13,0.07929928188435789,2802.40498034076
1027809378,51153,50313,203501,Sat Dec 22 05:26:53 +0000 2012,561416,False,8,3.97828084374328,1.0166954862560371
16580616,1983,1002,29212,Fri Oct 03 17:19:55 +0000 2008,25179,False,12,14.731215330307615,1.9790419161676647
127238794,1651,1148,41180,Sun Mar 28 15:00:19 +0000 2010,76506,False,10,24.942459115687463,1.4381533101045296
26793734,103746,1560,61550,Thu Mar 26 17:03:32 +0000 2009,12164,True,11,0.5932758853353383,66.50384615384615
421047121,6392,3649,360678,Fri Nov 25 12:39:30 +0000 2011,56199,False,9,56.4264705882353,1.7517127980268568
26181751,965,1417,77289,Tue Mar 24 05:02:05 +0000 2009,15187,False,11,80.09222797927461,0.681016231474947
2241270623,5994,4154,25232,Tue Dec 24 08:50:57 +0000 2013,9566,False,7,4.209542876209543,1.442946557534906
1039354924205629440,1251,2193,17597,Tue Sep 11 03:28:18 +0000 2018,70504,False,2,14.06634692246203,0.5704514363885089
