user_id,followers_count,following_count,status_count,created_at
16670260,4395,5971,174617,Thu Oct 09 18:08:46 +0000 2008
249191185,0,0,23889,Tue Feb 08 15:26:09 +0000 2011
16219502,49442,3964,137328,Wed Sep 10 11:28:53 +0000 2008
85359093,33205,728,25703,Mon Oct 26 16:53:37 +0000 2009
42268102,845,424,7462,Sun May 24 19:40:34 +0000 2009
701196920061038592,349,836,16570,Sun Feb 21 00:09:08 +0000 2016
15189613,118,0,21006,Sat Jun 21 13:16:31 +0000 2008
391836893,2,38,665,Sun Oct 16 05:20:40 +0000 2011
1162202610,3507,896,28700,Sat Feb 09 07:05:10 +0000 2013
362122501,389,374,5623,Thu Aug 25 22:00:29 +0000 2011
65045269,239,508,6982,Wed Aug 12 14:10:11 +0000 2009
252249613,5036,36,7367,Mon Feb 14 20:21:26 +0000 2011
44785696,16159,14462,188621,Fri Jun 05 01:23:18 +0000 2009
2655292045,334,489,12627,Fri Jul 18 00:22:20 +0000 2014
37492862,1556,3007,56148,Sun May 03 20:22:43 +0000 2009
606252007,3394,4494,41121,Tue Jun 12 11:39:53 +0000 2012
14334057,7879,4836,9906,Tue Apr 08 17:07:30 +0000 2008
833759054690258944,20268,21455,39880,Mon Feb 20 19:23:43 +0000 2017
732372760605921280,765,1240,15070,Tue May 17 00:50:47 +0000 2016
161297325,421,868,26343,Wed Jun 30 13:52:05 +0000 2010
3221783804,3,8,933,Wed May 20 20:54:56 +0000 2015
18104204,1367,924,132104,Sat Dec 13 20:19:12 +0000 2008
26083291,3766,1671,23440,Mon Mar 23 20:32:57 +0000 2009
3038873918,1873,432,5149,Tue Feb 24 05:05:40 +0000 2015
22545453,207236,1351,63797,Mon Mar 02 22:30:05 +0000 2009
18175161,5349,519,40591,Tue Dec 16 22:43:37 +0000 2008
899219707873636356,1027,647,28397,Sun Aug 20 10:40:59 +0000 2017
563167693,122,564,11056,Wed Apr 25 20:19:44 +0000 2012
3808891033,3989,3884,15813,Wed Oct 07 00:52:09 +0000 2015
469485511,41,0,3495,Fri Jan 20 17:03:48 +0000 2012
17816504,31569,33574,110374,Tue Dec 02 19:52:20 +0000 2008
32824640,80,343,871,Sat Apr 18 07:30:49 +0000 2009
23098409,27184,23352,147759,Fri Mar 06 18:25:05 +0000 2009
711026018048286722,20631,21614,17478,Sat Mar 19 03:06:27 +0000 2016
810219761732845568,278,921,27304,Sat Dec 17 20:26:59 +0000 2016
7019512,92236,13030,76283,Fri Jun 22 16:49:26 +0000 2007
386626636,1190,858,89060,Fri Oct 07 16:16:48 +0000 2011
50543268,762,984,20555,Thu Jun 25 03:55:35 +0000 2009
49605880,1907,3964,5190,Mon Jun 22 11:49:23 +0000 2009
22387277,1458,1105,11867,Sun Mar 01 18:13:41 +0000 2009
335107618,3929,0,59342,Thu Jul 14 04:50:21 +0000 2011
4745389657,1892,604,31936,Mon Jan 11 23:03:32 +0000 2016
140679565,11376,2713,323775,Thu May 06 04:03:18 +0000 2010
27075980,17501,720,11340,Fri Mar 27 19:25:07 +0000 2009
183294525,1084,54,508216,Thu Aug 26 17:08:22 +0000 2010
55574935,1279,1798,16526,Fri Jul 10 14:26:13 +0000 2009
243644257,27,34,303949,Thu Jan 27 14:13:40 +0000 2011
19796358,58,408,1896,Fri Jan 30 23:58:31 +0000 2009
949015433696313344,22,617,1065,Thu Jan 04 20:31:26 +0000 2018
3395040639,233,402,2884,Thu Jul 30 06:20:35 +0000 2015
2577457188,1148,49,5944,Thu Jun 19 21:09:32 +0000 2014
349535063,386,148,403794,Sat Aug 06 07:39:18 +0000 2011
954391602021191682,203,78,12618,Fri Jan 19 16:34:24 +0000 2018
146137595,1801,1750,11482,Thu May 20 17:49:16 +0000 2010
1063564974939758593,172,1,99,Fri Nov 16 22:50:24 +0000 2018
78527851,173,675,45200,Wed Sep 30 06:01:36 +0000 2009
321276382,1208,962,4145,Tue Jun 21 09:13:46 +0000 2011
596546352,2209,2438,57919,Fri Jun 01 13:31:48 +0000 2012
21765306,9698,9015,28900,Tue Feb 24 15:56:50 +0000 2009
18982299,930,1173,4653,Wed Jan 14 16:42:34 +0000 2009
73539244,1487,135,35800,Sat Sep 12 01:35:39 +0000 2009
2445846676,139,235,11428,Sun Mar 30 00:44:59 +0000 2014
852804868909576192,67,116,12224,Fri Apr 14 08:44:59 +0000 2017
960245052911030273,2067,1450,46911,Sun Feb 04 20:13:55 +0000 2018
21745575,7169,7449,112644,Tue Feb 24 11:17:51 +0000 2009
2303093994,1245,1183,10552,Tue Jan 21 13:30:49 +0000 2014
1255728265,3600,4893,25314,Sun Mar 10 00:34:05 +0000 2013
2341977604,11873,9425,909273,Thu Feb 13 20:25:48 +0000 2014
3305538762,2668,3311,205996,Tue Aug 04 02:11:38 +0000 2015
908954021951664128,187,1917,86,Sat Sep 16 07:21:41 +0000 2017
4857996935,710,459,5930,Thu Jan 28 18:00:44 +0000 2016
87043203,370,129,1308,Mon Nov 02 22:15:23 +0000 2009
2569681519,56,372,5041,Sun Jun 15 21:13:19 +0000 2014
947917126416912385,84,14,693,Mon Jan 01 19:47:09 +0000 2018
92628973,504,466,30946,Wed Nov 25 22:37:28 +0000 2009
3326611798,26076,406,1137,Mon Jun 15 09:06:16 +0000 2015
755104863269236741,75,118,9068,Mon Jul 18 18:20:03 +0000 2016
983481974,1781,1117,163951,Sat Dec 01 22:54:55 +0000 2012
374229476,5036,529,14253,Thu Sep 15 23:07:33 +0000 2011
2748369072,715,1774,7865,Wed Aug 20 07:11:18 +0000 2014
2693577938,2905,2820,67685,Wed Jul 30 18:10:06 +0000 2014
897408365713870848,770,157,12505,Tue Aug 15 10:43:22 +0000 2017
915232209019265024,3138,1375,1740,Tue Oct 03 15:08:57 +0000 2017
2264446495,2435,4801,32233,Fri Dec 27 14:38:43 +0000 2013
799079076556218368,42,116,7898,Thu Nov 17 02:37:52 +0000 2016
92787545,32061,40,2159723,Thu Nov 26 16:36:23 +0000 2009
24118805,19,35,1216,Fri Mar 13 03:29:02 +0000 2009
502355273,15,70,24519,Sat Feb 25 02:02:20 +0000 2012
47960407,2393,1567,4466,Wed Jun 17 13:32:18 +0000 2009
311695221,311,2363,15270,Sun Jun 05 22:06:22 +0000 2011
16692057,23551,25897,107662,Sat Oct 11 02:23:32 +0000 2008
203123011,991955,330,236365,Fri Oct 15 15:48:42 +0000 2010
16337999,1338,5000,220416,Wed Sep 17 22:03:33 +0000 2008
12610772,11413,8292,345191,Wed Jan 23 20:14:35 +0000 2008
431726493,144,201,4513,Thu Dec 08 16:30:59 +0000 2011
20654335,6317,7691,13117,Thu Feb 12 04:33:07 +0000 2009
188175619,730,427,158332,Wed Sep 08 02:46:37 +0000 2010
380638295,2774,1237,10690,Tue Sep 27 00:10:51 +0000 2011
9507342,22367,3116,86811,Wed Oct 17 20:52:29 +0000 2007
394365646,566,1374,4738,Wed Oct 19 23:40:11 +0000 2011
183205952,90,667,17940,Thu Aug 26 12:13:57 +0000 2010
21977489,479,2340,4936,Thu Feb 26 05:20:13 +0000 2009
77013609,553,374,8637,Thu Sep 24 18:53:47 +0000 2009
250723411,51,122,15693,Fri Feb 11 17:32:48 +0000 2011
1512021254,141340,3251,29551,Thu Jun 13 00:38:53 +0000 2013
952413094457892864,17,43,199,Sun Jan 14 05:32:31 +0000 2018
806936129270222848,4818,5300,41341,Thu Dec 08 18:59:00 +0000 2016
20743123,179,108,21728,Fri Feb 13 02:56:40 +0000 2009
249019528,822,1081,13388,Tue Feb 08 05:31:59 +0000 2011
270615782,110,29,4828,Tue Mar 22 23:17:42 +0000 2011
11750852,350,248,3795,Wed Jan 02 11:29:55 +0000 2008
702628629814124545,14205,14358,53291,Wed Feb 24 22:58:14 +0000 2016
512674768,237,521,3385,Sat Mar 03 02:02:43 +0000 2012
3731762538,452,3,20635,Wed Sep 30 01:47:55 +0000 2015
828157237,14641,238,24906,Mon Sep 17 02:12:31 +0000 2012
43864127,143831,856,53047,Mon Jun 01 10:34:49 +0000 2009
14340043,3376,4997,87722,Wed Apr 09 08:20:39 +0000 2008
2189809938,1563,119,18040,Tue Nov 12 07:14:43 +0000 2013
21993071,71723,73849,1194858,Thu Feb 26 09:17:07 +0000 2009
934965575016525824,61,1158,764,Mon Nov 27 02:02:18 +0000 2017
32991672,130,783,3920,Sat Apr 18 19:55:42 +0000 2009
841748087949398018,13,100,6034,Tue Mar 14 20:29:17 +0000 2017
405028433,965,775,243113,Fri Nov 04 19:07:33 +0000 2011
63057757,1611,1970,16204,Wed Aug 05 06:52:46 +0000 2009
1044758862560186369,155,524,2109,Wed Sep 26 01:21:38 +0000 2018
925222941796851712,4197,5001,82859,Tue Oct 31 04:48:33 +0000 2017
902689690704367616,1491,3790,204058,Wed Aug 30 00:29:28 +0000 2017
2372085033,180,406,1896,Fri Feb 28 23:45:27 +0000 2014
69488067,435,0,275609,Fri Aug 28 03:05:41 +0000 2009
123892371,24911,659,6903,Wed Mar 17 14:55:50 +0000 2010
20008724,3352,274,23882,Tue Feb 03 22:12:40 +0000 2009
742705367101112321,1098,799,10747,Tue Jun 14 13:08:53 +0000 2016
2998864022,135422,69491,78561,Wed Jan 28 01:42:25 +0000 2015
41205820,2788,3920,84277,Tue May 19 20:44:16 +0000 2009
733127456320847873,162,74,2840,Thu May 19 02:49:41 +0000 2016
326877626,210,512,4853,Thu Jun 30 16:49:55 +0000 2011
866515390913945601,10125,10909,126503,Mon May 22 04:45:43 +0000 2017
737891004,1265,1531,38432,Sun Aug 05 03:13:58 +0000 2012
765573426274766850,2300,4995,164145,Tue Aug 16 15:38:23 +0000 2016
797095356437762048,4568,1019,9008,Fri Nov 11 15:15:17 +0000 2016
21474769,1607,3309,244178,Sat Feb 21 10:01:08 +0000 2009
1343355392,14,34,21,Thu Apr 11 02:31:15 +0000 2013
1022594904223047680,3,129,1107,Thu Jul 26 21:29:58 +0000 2018
1030714686,245,207,16345,Sun Dec 23 14:56:35 +0000 2012
22107144,2780,4455,144140,Fri Feb 27 04:30:48 +0000 2009
14186393,2589,5494,871931,Thu Mar 20 19:29:06 +0000 2008
853710424545435648,277,597,5215,Sun Apr 16 20:43:21 +0000 2017
757763753874259968,0,30,4616,Tue Jul 26 02:25:32 +0000 2016
777980351478173696,614,24,1255,Mon Sep 19 21:19:04 +0000 2016
806210727170244612,8490,324,4427,Tue Dec 06 18:56:30 +0000 2016
114061663,527,864,9891,Sun Feb 14 00:31:43 +0000 2010
797547199928422401,37211,18392,913678,Sat Nov 12 21:10:45 +0000 2016
15910041,28347,1350,42411,Tue Aug 19 21:46:00 +0000 2008
17109615,15802,13408,282286,Sun Nov 02 03:13:29 +0000 2008
836727336,1584,261,6895,Fri Sep 21 01:28:50 +0000 2012
839040121,2366,5002,54405,Sat Sep 22 03:51:08 +0000 2012
2896958194,4673,5139,1319,Sat Nov 29 04:54:40 +0000 2014
24782816,4801,1772,192948,Mon Mar 16 22:20:22 +0000 2009
7378572,5523,925,10064,Tue Jul 10 17:35:58 +0000 2007
204835577,410,199,22008,Tue Oct 19 15:32:29 +0000 2010
920994439157440513,1105,2709,17790,Thu Oct 19 12:46:00 +0000 2017
25220486,1014,780,9050,Thu Mar 19 02:43:21 +0000 2009
146244816,99,251,2183,Thu May 20 23:44:58 +0000 2010
1027572557111672833,1972,4913,28551,Thu Aug 09 15:09:23 +0000 2018
54590864,1936,2098,9566,Tue Jul 07 16:08:58 +0000 2009
909843614590791681,251,508,2400,Mon Sep 18 18:16:36 +0000 2017
885659792,334,471,12599,Wed Oct 17 00:40:40 +0000 2012
17744351,16710,1292,228776,Sat Nov 29 23:34:18 +0000 2008
2776586882,874,1156,23182,Thu Aug 28 14:52:54 +0000 2014
2935770475,2503,2644,63307,Fri Dec 19 06:34:52 +0000 2014
955615168817451010,6,94,2584,Tue Jan 23 01:36:25 +0000 2018
252036058,368,19,74361,Mon Feb 14 10:42:55 +0000 2011
2992003356,609,1536,10648,Thu Jan 22 07:18:44 +0000 2015
48470839,16436,15814,852985,Thu Jun 18 20:05:34 +0000 2009
1352913667,108,12,180636,Sun Apr 14 22:14:49 +0000 2013
46664230,244,434,6675,Fri Jun 12 14:39:01 +0000 2009
710555609771298817,1095,130,14772,Thu Mar 17 19:57:13 +0000 2016
9414182,193,0,211097,Sat Oct 13 01:07:53 +0000 2007
16383523,308919,287467,349093,Sat Sep 20 23:19:07 +0000 2008
899423333997039616,442,83,1391,Mon Aug 21 00:10:08 +0000 2017
129205778,450,479,521142,Sat Apr 03 14:30:35 +0000 2010
861246117689925633,230361,495,2638,Sun May 07 15:47:30 +0000 2017
2606085552,341,2060,22731,Sat Jul 05 20:40:10 +0000 2014
19023673,296,748,4168,Thu Jan 15 14:43:37 +0000 2009
1058025045635751936,2919,3018,681,Thu Nov 01 15:56:42 +0000 2018
2787222494,167,4,7782,Wed Sep 03 03:54:18 +0000 2014
2616078570,54563,8,1037417,Thu Jul 10 20:24:22 +0000 2014
4676799008,44,144,35447,Wed Dec 30 06:58:00 +0000 2015
734479623996772356,433,5002,6334,Sun May 22 20:22:43 +0000 2016
28785486,15894380,511,317296,Sat Apr 04 12:40:32 +0000 2009
301393334,11232,7868,17665,Thu May 19 11:51:51 +0000 2011
92010928,6920,25,6875,Mon Nov 23 12:49:21 +0000 2009
544389787,131,336,363,Tue Apr 03 16:04:47 +0000 2012
935780709431762944,10,12,34949,Wed Nov 29 08:01:21 +0000 2017
183522314,6451,2678,6259,Fri Aug 27 05:51:51 +0000 2010
149273648,1667,2530,125146,Fri May 28 21:47:19 +0000 2010
45998354,889,400,62653,Wed Jun 10 01:09:24 +0000 2009
3304659122,52,56,23990,Mon Aug 03 00:19:03 +0000 2015
625839735,3244,3997,51328,Tue Jul 03 18:07:21 +0000 2012
774774176657715200,347,455,26575,Sun Sep 11 00:58:53 +0000 2016
15823893,4786,520,128377,Tue Aug 12 15:48:54 +0000 2008
40524136,345,1466,3059,Sat May 16 19:19:44 +0000 2009
5268621,120,362,957,Thu Apr 19 21:58:06 +0000 2007
65769307,175,396,98585,Fri Aug 14 23:42:56 +0000 2009
51660906,156,495,6273,Sun Jun 28 05:35:39 +0000 2009
21461854,338,952,7467,Sat Feb 21 03:57:47 +0000 2009
922017799,1287,4976,94877,Fri Nov 02 23:34:20 +0000 2012
491838939,596,170,19310,Tue Feb 14 02:28:22 +0000 2012
760137451964919808,164,162,10407,Mon Aug 01 15:37:46 +0000 2016
18658176,1642,3423,112541,Tue Jan 06 02:36:15 +0000 2009
38216129,8164,1064,7788,Wed May 06 16:27:09 +0000 2009
1011801625,773,677,187517,Fri Dec 14 19:22:22 +0000 2012
80144274,815,949,11642,Mon Oct 05 22:34:39 +0000 2009
870520730,85,600,3495,Tue Oct 09 20:06:39 +0000 2012
4221857565,10762,10746,75403,Wed Nov 18 23:29:12 +0000 2015
2162778678,805,1053,16187,Tue Oct 29 12:40:16 +0000 2013
735348217,753,1524,18917,Fri Aug 03 18:43:29 +0000 2012
408604849,1182,799,38214,Wed Nov 09 17:01:09 +0000 2011
2258560848,543,4878,99356,Mon Dec 23 06:39:32 +0000 2013
4842408763,508,758,22238,Mon Feb 01 01:31:04 +0000 2016
2191253904,229,160,2298,Tue Nov 12 23:44:15 +0000 2013
25401542,520,1213,65547,Thu Mar 19 22:52:50 +0000 2009
21585811,4945,1917,38872,Sun Feb 22 18:37:36 +0000 2009
79810825,571,1285,23358,Sun Oct 04 19:33:10 +0000 2009
16363771,9093,567,6946,Fri Sep 19 14:18:27 +0000 2008
30701862,389,245,249046,Sun Apr 12 19:11:06 +0000 2009
929350720888999937,2847,2696,18837,Sat Nov 11 14:10:53 +0000 2017
502211884,1961,3,50782,Fri Feb 24 22:47:21 +0000 2012
51966103,300,286,9588,Mon Jun 29 05:04:41 +0000 2009
544862574,896,2192,5921,Wed Apr 04 02:42:41 +0000 2012
2836421,3584267,719,219331,Thu Mar 29 13:15:41 +0000 2007
2269557301,2176,2421,200699,Mon Dec 30 23:23:06 +0000 2013
776901657028329472,1775,1851,31675,Fri Sep 16 21:52:44 +0000 2016
739248656,949,1046,99301,Sun Aug 05 21:12:33 +0000 2012
3161462030,1,96,527,Fri Apr 17 17:52:54 +0000 2015
776948942,98,113,8493,Thu Aug 23 23:10:03 +0000 2012
786590507287744513,327,1931,44198,Thu Oct 13 15:32:45 +0000 2016
25807581,3523,5002,126914,Sun Mar 22 11:27:28 +0000 2009
924104591893061632,236,2452,18985,Sat Oct 28 02:44:38 +0000 2017
218325695,190176,1279,147498,Mon Nov 22 01:29:40 +0000 2010
934860530497581056,87,606,2655,Sun Nov 26 19:04:54 +0000 2017
252751061,1184877,1353,195943,Tue Feb 15 20:50:58 +0000 2011
41282191,1901,1703,457656,Wed May 20 03:01:53 +0000 2009
189261917,6791,985,16221,Fri Sep 10 20:15:52 +0000 2010
45993804,8633,8250,85673,Wed Jun 10 00:46:40 +0000 2009
198614343,4998,4405,124455,Mon Oct 04 19:56:26 +0000 2010
967064304020111361,76,281,17344,Fri Feb 23 15:51:12 +0000 2018
238535738,668,2292,83217,Sat Jan 15 11:51:41 +0000 2011
994230955706593290,2838,1172,3986,Wed May 09 15:01:46 +0000 2018
555433597,576,2033,10279,Mon Apr 16 21:21:19 +0000 2012
21152568,515,3047,21991,Wed Feb 18 00:44:26 +0000 2009
17968258,2795,346,34892,Mon Dec 08 18:12:13 +0000 2008
1281620143,3368,3839,55171,Tue Mar 19 21:52:13 +0000 2013
742705367101112321,1098,799,10747,Tue Jun 14 13:08:53 +0000 2016
779093905,21225,14687,469640,Fri Aug 24 22:31:27 +0000 2012
413305364,1370,2275,15097,Tue Nov 15 18:38:14 +0000 2011
358378709,45,281,1906,Fri Aug 19 20:45:22 +0000 2011
19536911,6071,1957,10694,Mon Jan 26 14:41:57 +0000 2009
1018922422123290626,19,32,126,Mon Jul 16 18:16:50 +0000 2018
2914380823,423,428,2626,Sun Nov 30 04:48:58 +0000 2014
542081259,489,1063,12088,Sat Mar 31 21:27:23 +0000 2012
814492888868519937,171,367,8628,Thu Dec 29 15:26:52 +0000 2016
4020405970,248,2978,16287,Thu Oct 22 23:52:14 +0000 2015
986815880,39,18,138,Mon Dec 03 15:13:14 +0000 2012
472162214,13,61,11093,Mon Jan 23 17:26:39 +0000 2012
846779868,734,2079,16855,Wed Sep 26 04:53:12 +0000 2012
26439527,1940,1826,573916,Wed Mar 25 05:35:48 +0000 2009
6428532,1514,1596,28585,Wed May 30 00:37:48 +0000 2007
335192481,325,100,19456,Thu Jul 14 09:03:54 +0000 2011
19202189,31,197,5495,Mon Jan 19 21:08:11 +0000 2009
432633026,2908,1193,15292,Fri Dec 09 16:19:30 +0000 2011
620484097,4019,3732,41575,Thu Jun 28 00:37:00 +0000 2012
805217171089608707,2475,2565,327368,Sun Dec 04 01:08:28 +0000 2016
746351504785874944,1658,3675,12677,Fri Jun 24 14:37:20 +0000 2016
3761415808,177,2933,185899,Thu Sep 24 15:16:16 +0000 2015
4290657743,232,527,15150,Fri Nov 27 00:22:35 +0000 2015
18614503,5012,1837,380368,Sun Jan 04 22:29:59 +0000 2009
810178352871047168,57579,50209,163136,Sat Dec 17 17:42:26 +0000 2016
2546912671,466,712,1424,Wed Jun 04 21:54:31 +0000 2014
803061157405802497,1575,510,350996,Mon Nov 28 02:21:14 +0000 2016
707961455988056064,197,663,70354,Thu Mar 10 16:08:59 +0000 2016
3214681775,1207,4121,22904,Mon Apr 27 21:05:13 +0000 2015
161344480,79,2,1677,Wed Jun 30 16:18:34 +0000 2010
871348224,6457,6309,47901,Wed Oct 10 08:08:53 +0000 2012
1878038972,2863,1069,5231,Wed Sep 18 04:33:46 +0000 2013
242911001,138,534,358,Tue Jan 25 21:50:32 +0000 2011
32564016,1954,420,36245,Fri Apr 17 20:28:52 +0000 2009
14568195,471,479,9360,Mon Apr 28 11:52:49 +0000 2008
1286106229,493,15,846150,Thu Mar 21 14:22:41 +0000 2013
28625979,5413,2567,41505,Fri Apr 03 18:44:13 +0000 2009
19639727,5195,2155,179267,Wed Jan 28 06:41:36 +0000 2009
75161281,858,1565,48754,Fri Sep 18 00:54:26 +0000 2009
110790095,2790,3202,20994,Tue Feb 02 19:54:28 +0000 2010
14313214,1451,221,103246,Sun Apr 06 00:12:33 +0000 2008
182301577,11583,12427,273088,Tue Aug 24 08:44:10 +0000 2010
827186757225611266,24922,18104,64184,Thu Feb 02 16:07:46 +0000 2017
226797418,3276,655,10327,Wed Dec 15 03:01:52 +0000 2010
878066477181673472,141,409,7950,Fri Jun 23 01:45:36 +0000 2017
1477423452,114,454,13196,Sun Jun 02 14:32:43 +0000 2013
41282191,1901,1703,457656,Wed May 20 03:01:53 +0000 2009
20067457,1409,108,39836,Wed Feb 04 16:41:54 +0000 2009
69328031,3654,2780,122197,Thu Aug 27 16:03:08 +0000 2009
71824345,452,1219,9575,Sat Sep 05 15:26:44 +0000 2009
138055160,3472,21,226475,Wed Apr 28 14:11:59 +0000 2010
1486854493,2329,3734,17335,Thu Jun 06 04:43:23 +0000 2013
725385487452626947,72,60,6480,Wed Apr 27 18:05:52 +0000 2016
16446993,378,206,90556,Thu Sep 25 04:49:56 +0000 2008
43175284,672,597,8851,Thu May 28 19:18:41 +0000 2009
20182089,376847,1121,119123,Thu Feb 05 20:12:05 +0000 2009
17244989,192,159,2318,Sat Nov 08 04:28:08 +0000 2008
18614398,859,1972,14488,Sun Jan 04 22:26:59 +0000 2009
131194996,2524,917,7630,Fri Apr 09 15:13:33 +0000 2010
1529814558,1011,440,2221,Wed Jun 19 05:44:57 +0000 2013
4227291359,4100,4999,78980,Thu Nov 19 15:49:36 +0000 2015
777282701912969216,75,332,9717,Sat Sep 17 23:06:52 +0000 2016
484237455,2426,4927,128693,Sun Feb 05 21:52:35 +0000 2012
863936599117119488,20,61,12976,Mon May 15 01:58:31 +0000 2017
443933115,80,1105,8614,Thu Dec 22 18:10:17 +0000 2011
19077091,66026,61138,210430,Fri Jan 16 17:49:28 +0000 2009
789625795425763328,52,189,800,Sat Oct 22 00:33:54 +0000 2016
760144499892977664,368,710,13559,Mon Aug 01 16:05:46 +0000 2016
584786057,1363,2182,11251,Sat May 19 14:10:32 +0000 2012
863811320340250626,1122,853,25565,Sun May 14 17:40:42 +0000 2017
1549239715,27,189,41019,Wed Jun 26 22:17:21 +0000 2013
40350588,140,126,1096,Fri May 15 22:32:04 +0000 2009
22259704,2380,2509,183333,Sat Feb 28 14:32:00 +0000 2009
165786383,856,752,2373,Mon Jul 12 14:53:52 +0000 2010
863811320340250626,1122,853,25565,Sun May 14 17:40:42 +0000 2017
734836836737114112,708,2197,24110,Mon May 23 20:02:09 +0000 2016
254990224,4555,4365,4399,Sun Feb 20 12:41:57 +0000 2011
15511055,4172,4991,147054,Mon Jul 21 05:39:51 +0000 2008
216759733,11210,162,80532,Wed Nov 17 16:54:55 +0000 2010
2169164299,949,4678,3548,Fri Nov 01 22:19:22 +0000 2013
739902898943954945,343,179,7861,Mon Jun 06 19:32:52 +0000 2016
1046024251818426368,13,47,2189,Sat Sep 29 13:09:50 +0000 2018
224622360,97,0,102676,Thu Dec 09 13:08:11 +0000 2010
708583982,77,483,3721,Sat Jul 21 07:45:57 +0000 2012
3630098173,1482,4986,25291,Sun Sep 20 19:39:35 +0000 2015
42655628,33,228,10326,Tue May 26 16:09:50 +0000 2009
979368293243891712,1,0,6721,Thu Mar 29 14:42:51 +0000 2018
828449430214950913,822,982,2101,Mon Feb 06 03:45:10 +0000 2017
4026746118,661,312,4732,Mon Oct 26 17:53:41 +0000 2015
3246608745,1378,2059,18400,Mon May 11 19:10:07 +0000 2015
16041234,217439,3950,250448,Fri Aug 29 12:29:21 +0000 2008
1474105566,60,145,2389,Sat Jun 01 08:11:38 +0000 2013
4002985713,64,340,15997,Tue Oct 20 15:53:04 +0000 2015
321300204,377,180,2589,Tue Jun 21 10:26:48 +0000 2011
20508720,278727,4230,147759,Tue Feb 10 12:04:17 +0000 2009
93923134,534,400,89271,Tue Dec 01 19:16:01 +0000 2009
50781499,344,217,11531,Thu Jun 25 21:48:33 +0000 2009
16331010,5528861,911,312771,Wed Sep 17 15:50:22 +0000 2008
2783180225,4802,0,260501,Thu Sep 25 00:17:24 +0000 2014
920065381,16,48,10192,Thu Nov 01 23:58:34 +0000 2012
17919393,104095,1984,134796,Sat Dec 06 08:56:45 +0000 2008
62849950,3880,4942,44147,Tue Aug 04 15:46:56 +0000 2009
3126339377,60,187,8107,Sun Mar 29 11:52:08 +0000 2015
764410142679035904,246,1,2722314,Sat Aug 13 10:35:54 +0000 2016
996597753106092032,293,638,9422,Wed May 16 03:46:35 +0000 2018
2836421,3584265,719,219331,Thu Mar 29 13:15:41 +0000 2007
3164565784,43,13,2269,Mon Apr 13 15:32:42 +0000 2015
3243707748,2001,1277,113635,Sat Jun 13 01:33:31 +0000 2015
855509550610477056,1110,1594,23157,Fri Apr 21 19:52:26 +0000 2017
92106042,4553,909,5148,Mon Nov 23 20:30:05 +0000 2009
2831910948,2267,1781,105071,Thu Sep 25 15:13:39 +0000 2014
2591675300,1546,3669,134267,Fri Jun 27 16:59:06 +0000 2014
847533085,346,229,9720,Wed Sep 26 14:41:46 +0000 2012
26439527,1940,1826,573916,Wed Mar 25 05:35:48 +0000 2009
27076803,372,101,693,Fri Mar 27 19:28:34 +0000 2009
17136847,5032,5477,156985,Mon Nov 03 18:57:04 +0000 2008
117197719,1165,1374,41721,Wed Feb 24 21:18:15 +0000 2010
360369839,85,31,1091,Tue Aug 23 03:10:51 +0000 2011
63939331,273,1005,3320,Sat Aug 08 09:15:17 +0000 2009
56135553,5079,5517,89561,Sun Jul 12 17:02:07 +0000 2009
2255374178,71,170,20714,Fri Dec 20 18:38:49 +0000 2013
306263929,2357,794,145825,Fri May 27 15:36:14 +0000 2011
48598570,284,29,2232,Fri Jun 19 03:41:50 +0000 2009
136616850,17,5,12868,Sat Apr 24 12:36:20 +0000 2010
16081970,3146,1213,18109,Mon Sep 01 13:20:30 +0000 2008
18390235,174,456,8843,Fri Dec 26 15:30:18 +0000 2008
945782642,2024,2977,1734,Tue Nov 13 13:21:57 +0000 2012
547940095,1481,1133,44474,Sat Apr 07 21:56:18 +0000 2012
130687068,344,0,167146,Thu Apr 08 00:59:57 +0000 2010
57805931,204,756,10378,Sat Jul 18 00:42:22 +0000 2009
765573426274766850,2300,4995,164145,Tue Aug 16 15:38:23 +0000 2016
570248641,5436,1803,18549,Thu May 03 20:01:47 +0000 2012
15189613,118,0,21006,Sat Jun 21 13:16:31 +0000 2008
953695980,2919,5004,250078,Sat Nov 17 14:40:14 +0000 2012
160077862,404,3184,5298,Sun Jun 27 03:51:37 +0000 2010
108403843,2984,4521,2224,Mon Jan 25 21:00:40 +0000 2010
2147752318,449,19,31486,Tue Oct 22 00:47:36 +0000 2013
17041374,34333,5892,89896,Wed Oct 29 13:40:30 +0000 2008
835762912996249601,9621,2279,25409,Sun Feb 26 08:06:20 +0000 2017
850740625246896129,37,117,7830,Sat Apr 08 16:02:25 +0000 2017
92787545,32061,40,2159723,Thu Nov 26 16:36:23 +0000 2009
60972200,106508,155,45068,Tue Jul 28 17:53:48 +0000 2009
131267065,37,20,34718,Fri Apr 09 19:40:26 +0000 2010
1059469578743566337,379,401,674,Mon Nov 05 15:36:46 +0000 2018
967838965809188866,159,443,67801,Sun Feb 25 19:09:25 +0000 2018
53986329,167,68,72763,Sun Jul 05 19:42:27 +0000 2009
2443083780,5464,5850,304897,Mon Apr 14 01:43:51 +0000 2014
886702913745289216,13248,8081,18099,Sun Jul 16 21:43:43 +0000 2017
741130710510096384,54,29,3118,Fri Jun 10 04:51:45 +0000 2016
121801718,444,1156,11539,Wed Mar 10 16:43:58 +0000 2010
